index, exposure (ty), pp, 7Be, 13N, 15O, pep
3198, 640.0882176435287, 0.08073329347617939, 0.8393730223802444, 15.07746717162969, 18.463271745049102, 26.946428633408605
3199, 640.2880576115223, 0.08071788031661456, 0.8392419895741512, 15.075435571478616, 18.46084978153733, 26.942791295902644
3200, 640.4878975795159, 0.0807024751837944, 0.8391110181238847, 15.073404893859044, 18.45842890871955, 26.939155563165805
3201, 640.6877375475095, 0.08068707807097111, 0.8389801079815702, 15.071375138057647, 18.456009125756704, 26.93552143399897
3202, 640.887577515503, 0.08067168897140473, 0.838849259099385, 15.069346303361863, 18.453590431810646, 26.93188890720431
3203, 641.0874174834967, 0.08065630787836303, 0.8387184714295592, 15.067318389059924, 18.451172826044147, 26.92825798158522
3204, 641.2872574514903, 0.08064093478512163, 0.8385877449243748, 15.065291394440827, 18.44875630762088, 26.924628655946385
3205, 641.4870974194839, 0.08062556968496394, 0.8384570795361659, 15.063265318794352, 18.446340875705427, 26.92100092909374
3206, 641.6869373874774, 0.08061021257118108, 0.8383264752173184, 15.061240161411051, 18.44392652946329, 26.917374799834477
3207, 641.886777355471, 0.08059486343707195, 0.8381959319202704, 15.059215921582245, 18.441513268060874, 26.913750266977026
3208, 642.0866173234647, 0.08057952227594319, 0.8380654495975116, 15.057192598600032, 18.439101090665464, 26.91012732933109
3209, 642.2864572914583, 0.08056418908110916, 0.8379350282015837, 15.055170191757284, 18.43668999644529, 26.906505985707614
3210, 642.4862972594518, 0.080548863845892, 0.8378046676850803, 15.053148700347638, 18.43427998456945, 26.9028862349188
3211, 642.6861372274454, 0.08053354656362144, 0.8376743680006458, 15.051128123665508, 18.43187105420797, 26.899268075778078
3212, 642.8859771954391, 0.08051823722763499, 0.8375441291009769, 15.049108461006064, 18.429463204531757, 26.895651507100144
3213, 643.0858171634327, 0.08050293583127784, 0.8374139509388216, 15.047089711665251, 18.42705643471263, 26.892036527700924
3214, 643.2856571314262, 0.08048764236790286, 0.8372838334669798, 15.045071874939786, 18.424650743923287, 26.888423136397606
3215, 643.4854970994198, 0.08047235683087052, 0.8371537766383013, 15.043054950127138, 18.42224613133735, 26.88481133200859
3216, 643.6853370674135, 0.08045707921354903, 0.8370237804056888, 15.041038936525544, 18.419842596129307, 26.881201113353537
3217, 643.8851770354071, 0.08044180950931415, 0.8368938447220954, 15.039023833434012, 18.417440137474564, 26.877592479253344
3218, 644.0850170034006, 0.08042654771154936, 0.8367639695405256, 15.037009640152302, 18.41503875454941, 26.873985428530123
3219, 644.2848569713942, 0.08041129381364566, 0.8366341548140344, 15.034996355980933, 18.412638446531012, 26.870379960007245
3220, 644.4846969393878, 0.08039604780900172, 0.8365044004957283, 15.032983980221202, 18.410239212597457, 26.866776072509307
3221, 644.6845369073815, 0.08038080969102385, 0.836374706538765, 15.030972512175136, 18.407841051927694, 26.863173764862125
3222, 644.8843768753751, 0.08036557945312582, 0.8362450728963522, 15.028961951145545, 18.40544396370158, 26.859573035892755
3223, 645.0842168433686, 0.08035035708872906, 0.8361154995217491, 15.026952296435983, 18.403047947099832, 26.855973884429474
3224, 645.2840568113622, 0.08033514259126254, 0.8359859863682653, 15.024943547350755, 18.40065300130408, 26.85237630930179
3225, 645.4838967793559, 0.08031993595416279, 0.835856533389261, 15.022935703194937, 18.398259125496825, 26.848780309340437
3226, 645.6837367473495, 0.08030473717087384, 0.8357271405381468, 15.020928763274338, 18.395866318861444, 26.845185883377358
3227, 645.883576715343, 0.08028954623484734, 0.8355978077683842, 15.018922726895537, 18.393474580582218, 26.84159303024573
3228, 646.0834166833366, 0.08027436313954237, 0.8354685350334852, 15.016917593365847, 18.391083909844284, 26.83800174877995
3229, 646.2832566513302, 0.08025918787842552, 0.8353393222870117, 15.014913361993349, 18.388694305833663, 26.834412037815618
3230, 646.4830966193239, 0.08024402044497093, 0.8352101694825759, 15.012910032086857, 18.38630576773727, 26.830823896189564
3231, 646.6829365873174, 0.0802288608326602, 0.8350810765738406, 15.01090760295595, 18.38391829474288, 26.827237322739833
3232, 646.882776555311, 0.0802137090349824, 0.8349520435145181, 15.008906073910936, 18.381531886039152, 26.82365231630566
