index, exposure (ty), pp, 7Be, 13N, 15O, pep, v capture
2081, 416.8669733946789, 0.06461281675024216, 0.41029273885788203, 8.650961605611487, 10.53199982696378, 13.77738115855777, 21.24757375263161
2082, 417.0668133626725, 0.06459212912673558, 0.41019364424641525, 8.649204898431263, 10.530022226428851, 13.774855304047973, 21.24188148224891
2083, 417.2666533306661, 0.06457145869349634, 0.41009462140501557, 8.647449419707145, 10.528045978753683, 13.77233121358813, 21.236193230025318
2084, 417.4664932986597, 0.06455080542779619, 0.4099956702470907, 8.645695167971084, 10.526071082342007, 13.769808885038575, 21.23050899136602
2085, 417.66633326665334, 0.06453016930694788, 0.40989679068619567, 8.643942141757515, 10.524097535600227, 13.767288316263333, 21.22482876168348
2086, 417.8661732346469, 0.06450955030830519, 0.40979798263603046, 8.642190339603356, 10.522125336937425, 13.764769505130111, 21.21915253639742
2087, 418.06601320264053, 0.06448894840926275, 0.409699246010441, 8.640439760047986, 10.520154484765335, 13.762252449510303, 21.21348031093477
2088, 418.2658531706341, 0.06446836358725613, 0.40960058072341865, 8.638690401633257, 10.51818497749836, 13.759737147278969, 21.2078120807297
2089, 418.4656931386277, 0.06444779581976147, 0.40950198668909904, 8.636942262903476, 10.51621681355354, 13.75722359631483, 21.202147841223574
2090, 418.6655331066213, 0.0644272450842956, 0.4094034638217633, 8.635195342405403, 10.514249991350571, 13.754711794500263, 21.196487587864954
2091, 418.8653730746149, 0.06440671135841587, 0.40930501203583597, 8.633449638688253, 10.512284509311781, 13.75220173972129, 21.190831316109573
2092, 419.0652130426085, 0.06438619461972006, 0.4092066312458863, 8.63170515030368, 10.510320365862139, 13.749693429867568, 21.185179021420325
2093, 419.2650530106021, 0.06436569484584628, 0.40910832136662684, 8.629961875805781, 10.508357559429236, 13.747186862832391, 21.179530699267254
2094, 419.4648929785957, 0.06434521201447295, 0.4090100823129135, 8.62821981375108, 10.50639608844329, 13.744682036512668, 21.17388634512754
2095, 419.6647329465893, 0.06432474610331856, 0.4089119139997454, 8.626478962698533, 10.504435951337134, 13.742178948808917, 21.16824595448546
2096, 419.8645729145829, 0.06430429709014175, 0.4088138163422643, 8.624739321209518, 10.502477146546212, 13.739677597625274, 21.16260952283243
2097, 420.0644128825765, 0.06428386495274108, 0.4087157892557545, 8.623000887847828, 10.500519672508572, 13.737177980869461, 21.156977045666927
2098, 420.2642528505701, 0.06426344966895503, 0.40861783265564244, 8.621263661179675, 10.498563527664865, 13.734680096452797, 21.15134851849452
2099, 420.4640928185637, 0.06424305121666186, 0.4085199464574961, 8.619527639773665, 10.496608710458336, 13.732183942290177, 21.145723936827817
2100, 420.66393278655727, 0.06422266957377953, 0.40842213057702537, 8.617792822200819, 10.494655219334813, 13.72968951630007, 21.140103296186506
2101, 420.8637727545509, 0.06420230471826563, 0.40832438493008105, 8.616059207034546, 10.492703052742716, 13.727196816404511, 21.134486592097282
2102, 421.06361272254446, 0.06418195662811726, 0.408226709432655, 8.614326792850651, 10.490752209133039, 13.724705840529094, 21.128873820093872
2103, 421.2634526905381, 0.06416162528137097, 0.4081291040008798, 8.612595578227323, 10.48880268695934, 13.72221658660296, 21.123264975716996
2104, 421.4632926585317, 0.06414131065610262, 0.4080315685510282, 8.610865561745127, 10.486854484677762, 13.71972905255879, 21.117660054514378
2105, 421.6631326265253, 0.06412101273042738, 0.4079341029995127, 8.609136741987014, 10.484907600746988, 13.717243236332807, 21.11205905204071
2106, 421.8629725945189, 0.06410073148249952, 0.40783670726288596, 8.607409117538296, 10.482962033628269, 13.714759135864751, 21.106461963857654
2107, 422.0628125625125, 0.06408046689051247, 0.4077393812578398, 8.605682686986658, 10.481017781785408, 13.712276749097885, 21.100868785533812
2108, 422.2626525305061, 0.06406021893269855, 0.40764212490120527, 8.603957448922136, 10.47907484368474, 13.70979607397898, 21.095279512644733
2109, 422.46249249849967, 0.06403998758732907, 0.40754493810995207, 8.602233401937132, 10.477133217795153, 13.70731710845831, 21.08969414077287
2110, 422.6623324664933, 0.0640197728327141, 0.40744782080118847, 8.600510544626392, 10.47519290258806, 13.704839850489645, 21.0841126655076
2111, 422.86217243448687, 0.06399957464720243, 0.40735077289216093, 8.598788875587005, 10.473253896537404, 13.70236429803024, 21.078535082445185
2112, 423.0620124024805, 0.06397939300918154, 0.407253794300254, 8.597068393418404, 10.471316198119652, 13.69989044904083, 21.072961387188766
2113, 423.26185237047406, 0.06395922789707742, 0.4071568849429894, 8.595349096722357, 10.469379805813787, 13.69741830148562, 21.06739157534836
2114, 423.4616923384677, 0.06393907928935452, 0.4070600447380268, 8.59363098410296, 10.467444718101305, 13.694947853332287, 21.06182564254082
2115, 423.66153230646125, 0.06391894716451567, 0.40696327360316237, 8.591914054166637, 10.46551093346621, 13.692479102551955, 21.056263584389857
2116, 423.8613722744549, 0.06389883150110201, 0.4068665714563294, 8.590198305522124, 10.463578450395, 13.690012047119199, 21.05070539652599
2117, 424.06121224244845, 0.06387873227769283, 0.40676993821559726, 8.588483736780484, 10.46164726737668, 13.68754668501204, 21.045151074586563
2118, 424.2610522104421, 0.06385864947290561, 0.40667337379917173, 8.586770346555078, 10.459717382902738, 13.685083014211925, 21.0396006142157
2119, 424.46089217843564, 0.06383858306539582, 0.40657687812539445, 8.585058133461578, 10.457788795467147, 13.682621032703732, 21.034054011064335
2120, 424.66073214642927, 0.06381853303385684, 0.4064804511127425, 8.583347096117954, 10.455861503566368, 13.680160738475756, 21.028511260790154
2121, 424.86057211442284, 0.06379849935701999, 0.4063840926798284, 8.581637233144479, 10.453935505699324, 13.677702129519703, 21.022972359057608
2122, 425.06041208241646, 0.0637784820136543, 0.40628780274539944, 8.579928543163701, 10.452010800367416, 13.67524520383068, 21.017437301537882
2123, 425.2602520504101, 0.06375848098256649, 0.4061915812283379, 8.578221024800467, 10.45008738607451, 13.672789959407197, 21.011906083908908
2124, 425.46009201840366, 0.06373849624260094, 0.40609542804766025, 8.576514676681898, 10.448165261326924, 13.670336394251148, 21.006378701855326
2125, 425.6599319863973, 0.06371852777263949, 0.40599934312251706, 8.57480949743739, 10.446244424633436, 13.667884506367804, 21.000855151068478
2126, 425.85977195439085, 0.06369857555160145, 0.40590332637219306, 8.573105485698608, 10.444324874505272, 13.665434293765813, 20.995335427246406
2127, 426.0596119223845, 0.06367863955844347, 0.4058073777161064, 8.571402640099492, 10.442406609456095, 13.66298575445719, 20.989819526093815
2128, 426.25945189037805, 0.06365871977215944, 0.40571149707380827, 8.569700959276231, 10.44048962800201, 13.660538886457314, 20.984307443322095
2129, 426.45929185837167, 0.0636388161717805, 0.40561568436498313, 8.568000441867277, 10.43857392866156, 13.6580936877849, 20.97879917464926
2130, 426.65913182636524, 0.06361892873637481, 0.40551993950944815, 8.566301086513333, 10.436659509955707, 13.655650156462027, 20.973294715799994
2131, 426.85897179435887, 0.06359905744504762, 0.40542426242715274, 8.564602891857344, 10.43474637040784, 13.653208290514089, 20.967794062505575
2132, 427.05881176235243, 0.06357920227694108, 0.4053286530381786, 8.562905856544502, 10.432834508543765, 13.650768087969833, 20.962297210503912
2133, 427.25865173034606, 0.06355936321123416, 0.4052331112627393, 8.561209979222232, 10.430923922891697, 13.648329546861307, 20.9568041555395
2134, 427.4584916983396, 0.06353954022714269, 0.40513763702117994, 8.559515258540191, 10.429014611982264, 13.645892665223888, 20.951314893363442
2135, 427.65833166633325, 0.06351973330391908, 0.405042230233977, 8.557821693150268, 10.427106574348494, 13.643457441096258, 20.945829419733382
2136, 427.8581716343268, 0.0634999424208524, 0.4049468908217381, 8.556129281706566, 10.425199808525807, 13.64102387252039, 20.940347730413546
2137, 428.05801160232045, 0.06348016755726826, 0.4048516187052012, 8.554438022865416, 10.423294313052022, 13.638591957541562, 20.934869821174704
2138, 428.257851570314, 0.06346040869252866, 0.40475641380523525, 8.552747915285352, 10.42139008646734, 13.636161694208335, 20.929395687794155
2139, 428.45769153830764, 0.06344066580603198, 0.4046612760428391, 8.55105895762712, 10.419487127314348, 13.633733080572544, 20.923925326055713
2140, 428.65753150630127, 0.06342093887721295, 0.40456620533914156, 8.549371148553677, 10.417585434138003, 13.631306114689302, 20.91845873174971
2141, 428.85737147429484, 0.06340122788554235, 0.4044712016154012, 8.54768448673017, 10.415685005485637, 13.628880794616979, 20.91299590067298
2142, 429.05721144228846, 0.06338153281052722, 0.4043762647930058, 8.545998970823938, 10.413785839906954, 13.626457118417212, 20.90753682862881
2143, 429.25705141028203, 0.06336185363171054, 0.40428139479347264, 8.544314599504519, 10.41188793595401, 13.624035084154883, 20.902081511426996
2144, 429.45689137827566, 0.06334219032867129, 0.40418659153844716, 8.54263137144363, 10.409991292181228, 13.62161468989812, 20.89662994488376
2145, 429.6567313462692, 0.06332254288102435, 0.40409185494970407, 8.540949285315168, 10.408095907145375, 13.61919593371828, 20.89118212482178
2146, 429.85657131426285, 0.06330291126842032, 0.4039971849491457, 8.539268339795212, 10.406201779405565, 13.616778813689958, 20.885738047070166
2147, 430.0564112822564, 0.06328329547054559, 0.4039025814588033, 8.537588533562005, 10.40430890752326, 13.614363327890969, 20.880297707464447
2148, 430.25625125025005, 0.06326369546712214, 0.40380804440083484, 8.535909865295956, 10.402417290062253, 13.611949474402337, 20.87486110184655
2149, 430.4560912182436, 0.06324411123790755, 0.4037135736975265, 8.534232333679642, 10.400526925588673, 13.609537251308307, 20.86942822606482
2150, 430.65593118623724, 0.0632245427626948, 0.4036191692712912, 8.532555937397792, 10.398637812670973, 13.60712665669631, 20.863999075973943
2151, 430.8557711542308, 0.06320499002131241, 0.40352483104466924, 8.530880675137292, 10.39674994987993, 13.604717688656986, 20.858573647435012
2152, 431.05561112222443, 0.06318545299362406, 0.4034305589403275, 8.52920654558717, 10.394863335788633, 13.602310345284153, 20.85315193631546
2153, 431.255451090218, 0.06316593165952879, 0.4033363528810589, 8.527533547438605, 10.392977968972495, 13.599904624674808, 20.847733938489053
2154, 431.4552910582116, 0.06314642599896073, 0.40324221278978295, 8.52586167938491, 10.391093848009223, 13.59750052492913, 20.842319649835908
2155, 431.6551310262052, 0.06312693599188918, 0.40314813858954485, 8.524190940121535, 10.389210971478843, 13.595098044150458, 20.83690906624245
2156, 431.8549709941988, 0.06310746161831834, 0.4030541302035155, 8.522521328346055, 10.38732933796366, 13.592697180445295, 20.83150218360141
2157, 432.0548109621924, 0.06308800285828745, 0.40296018755499086, 8.520852842758183, 10.385448946048284, 13.590297931923297, 20.826098997811826
2158, 432.254650930186, 0.06306855969187052, 0.40286631056739247, 8.519185482059738, 10.383569794319616, 13.587900296697264, 20.820699504778993
2159, 432.45449089817964, 0.0630491320991764, 0.4027724991642663, 8.517519244954665, 10.381691881366827, 13.585504272883133, 20.8153037004145
2160, 432.6543308661732, 0.06302972006034858, 0.4026787532692832, 8.515854130149018, 10.379815205781382, 13.58310985859998, 20.809911580636186
2161, 432.85417083416684, 0.06301032355556525, 0.40258507280623795, 8.51419013635096, 10.37793976615701, 13.580717051970003, 20.804523141368122
2162, 433.0540108021604, 0.06299094256503907, 0.40249145769904987, 8.512527262270755, 10.376065561089714, 13.578325851118525, 20.799138378540633
2163, 433.25385077015403, 0.06297157706901721, 0.40239790787176155, 8.51086550662077, 10.374192589177754, 13.575936254173971, 20.793757288090248
2164, 433.4536907381476, 0.06295222704778124, 0.40230442324853943, 8.509204868115463, 10.372320849021662, 13.57354825926788, 20.788379865959712
2165, 433.6535307061412, 0.06293289248164702, 0.4022110037536733, 8.507545345471378, 10.370450339224217, 13.571161864534886, 20.783006108097965
2166, 433.8533706741348, 0.06291357335096466, 0.4021176493115755, 8.505886937407157, 10.36858105839045, 13.56877706811272, 20.777636010460135
2167, 434.0532106421284, 0.06289426963611848, 0.40202435984678164, 8.50422964264351, 10.366713005127636, 13.566393868142196, 20.772269569007516
2168, 434.253050610122, 0.06287498131752685, 0.40193113528394964, 8.502573459903235, 10.36484617804529, 13.564012262767204, 20.766906779707565
2169, 434.4528905781156, 0.06285570837564214, 0.4018379755478596, 8.500918387911193, 10.36298057575517, 13.56163225013471, 20.761547638533884
2170, 434.6527305461092, 0.06283645079095072, 0.4017448805634137, 8.499264425394317, 10.36111619687126, 13.559253828394748, 20.756192141466226
2171, 434.8525705141028, 0.06281720854397277, 0.4016518502556356, 8.497611571081608, 10.35925304000977, 13.556876995700412, 20.750840284490447
2172, 435.0524104820964, 0.06279798161526232, 0.40155888454967104, 8.495959823704116, 10.357391103789137, 13.554501750207839, 20.745492063598533
2173, 435.25225045009, 0.06277876998540706, 0.40146598337078626, 8.49430918199496, 10.355530386830011, 13.552128090076224, 20.740147474788554
2174, 435.45209041808357, 0.06275957363502838, 0.4013731466443691, 8.492659644689299, 10.35367088775526, 13.549756013467796, 20.73480651406469
2175, 435.6519303860772, 0.06274039254478117, 0.4012803742959277, 8.491011210524341, 10.351812605189954, 13.547385518547813, 20.729469177437178
2176, 435.8517703540708, 0.0627212266953539, 0.4011876662510909, 8.48936387823934, 10.349955537761375, 13.545016603484573, 20.72413546092233
2177, 436.0516103220644, 0.06270207606746842, 0.4010950224356076, 8.487717646575588, 10.348099684098996, 13.54264926644938, 20.718805360542515
2178, 436.251450290058, 0.0626829406418799, 0.4010024427753468, 8.486072514276401, 10.346245042834488, 13.54028350561656, 20.713478872326128
2179, 436.4512902580516, 0.06266382039937687, 0.40090992719629726, 8.48442848008714, 10.344391612601717, 13.537919319163446, 20.708155992307617
2180, 436.6511302260452, 0.06264471532078097, 0.4008174756245671, 8.482785542755176, 10.342539392036727, 13.535556705270368, 20.702836716527425
2181, 436.8509701940388, 0.06262562538694705, 0.4007250879863837, 8.481143701029914, 10.34068837977775, 13.533195662120653, 20.697521041032022
2182, 437.0508101620324, 0.06260655057876298, 0.4006327642080935, 8.479502953662768, 10.338838574465187, 13.530836187900617, 20.692208961873856
2183, 437.250650130026, 0.0625874908771496, 0.40054050421616144, 8.477863299407169, 10.33698997474162, 13.528478280799552, 20.68690047511136
2184, 437.4504900980196, 0.06256844626306071, 0.40044830793717145, 8.476224737018548, 10.335142579251789, 13.526121939009734, 20.681595576808963
2185, 437.65033006601317, 0.06254941671748292, 0.4003561752978251, 8.474587265254353, 10.333296386642608, 13.523767160726404, 20.67629426303702
2186, 437.8501700340068, 0.06253040222143562, 0.4002641062249424, 8.472950882874025, 10.331451395563137, 13.521413944147763, 20.670996529871854
2187, 438.05001000200036, 0.06251140275597089, 0.40017210064546066, 8.471315588639, 10.329607604664606, 13.519062287474975, 20.665702373395725
2188, 438.249849969994, 0.062492418302173475, 0.40008015848643547, 8.469681381312705, 10.327765012600375, 13.516712188912146, 20.66041178969681
2189, 438.44968993798756, 0.062473448841160614, 0.39998827967503875, 8.468048259660563, 10.325923618025966, 13.514363646666332, 20.65512477486921
2190, 438.6495299059812, 0.06245449435408209, 0.39989646413856017, 8.466416222449968, 10.324083419599035, 13.512016658947527, 20.64984132501292
2191, 438.84936987397475, 0.06243555482212007, 0.3998047118044059, 8.464785268450306, 10.322244415979377, 13.509671223968647, 20.64456143623384
2192, 439.0492098419684, 0.062416630226489064, 0.3997130226000986, 8.463155396432928, 10.320406605828914, 13.507327339945544, 20.63928510464373
2193, 439.24904980996195, 0.06239772054843586, 0.3996213964532773, 8.461526605171164, 10.318569987811701, 13.504985005096987, 20.634012326360235
2194, 439.44888977795557, 0.062378825769239477, 0.39952983329169733, 8.459898893440304, 10.316734560593913, 13.502644217644649, 20.628743097506856
2195, 439.6487297459492, 0.062359945870211014, 0.39943833304322923, 8.458272260017608, 10.314900322843847, 13.500304975813124, 20.62347741421293
2196, 439.84856971394277, 0.062341080832693685, 0.39934689563585984, 8.45664670368229, 10.313067273231912, 13.497967277829892, 20.618215272613643
2197, 440.0484096819364, 0.06232223063806265, 0.39925552099769085, 8.455022223215519, 10.311235410430628, 13.495631121925333, 20.612956668849993
2198, 440.24824964992996, 0.06230339526772505, 0.39916420905693933, 8.453398817400418, 10.309404733114622, 13.493296506332724, 20.607701599068793
2199, 440.4480896179236, 0.06228457470311981, 0.399072959741937, 8.451776485022055, 10.307575239960618, 13.490963429288206, 20.602450059422665
2200, 440.64792958591715, 0.06226576892571772, 0.39898177298113047, 8.45015522486744, 10.305746929647444, 13.488631889030811, 20.597202046070013
2201, 440.8477695539108, 0.062246977917021204, 0.3988906487030805, 8.448535035725527, 10.303919800856015, 13.486301883802435, 20.59195755517502
2202, 441.04760952190435, 0.062228201658564415, 0.3987995868364623, 8.446915916387194, 10.30209385226934, 13.483973411847835, 20.58671658290765
2203, 441.247449489898, 0.062209440131913006, 0.39870858731006475, 8.44529786564526, 10.300269082572507, 13.481646471414626, 20.5814791254436
2204, 441.44728945789154, 0.0621906933186642, 0.3986176500527905, 8.443680882294466, 10.298445490452687, 13.479321060753286, 20.57624517896433
2205, 441.64712942588517, 0.06217196120044666, 0.3985267749936558, 8.442064965131477, 10.296623074599127, 13.476997178117124, 20.571014739657038
2206, 441.84696939387874, 0.062153243758920375, 0.39843596206178983, 8.44045011295488, 10.294801833703145, 13.474674821762294, 20.565787803714638
2207, 442.04680936187236, 0.062134540975776684, 0.39834521118643507, 8.438836324565166, 10.292981766458125, 13.472353989947786, 20.560564367335754
2208, 442.24664932986593, 0.062115852832738155, 0.39825452229694674, 8.437223598764753, 10.291162871559514, 13.470034680935413, 20.555344426724723
2209, 442.44648929785956, 0.062097179311558524, 0.39816389532279245, 8.435611934357953, 10.289345147704822, 13.467716892989815, 20.550127978091556
2210, 442.6463292658531, 0.062078520394022625, 0.3980733301935522, 8.434001330150984, 10.28752859359361, 13.465400624378443, 20.54491501765196
2211, 442.84616923384675, 0.062059876061946344, 0.397982826838918, 8.432391784951967, 10.285713207927488, 13.463085873371561, 20.53970554162731
2212, 443.0460092018403, 0.06204124629717653, 0.3978923851886939, 8.430783297570917, 10.283898989410119, 13.460772638242236, 20.53449954624463
2213, 443.24584916983395, 0.06202263108159091, 0.3978020051727951, 8.42917586681974, 10.282085936747198, 13.45846091726633, 20.529297027736597
2214, 443.44568913782757, 0.062004030397098085, 0.39771168672124896, 8.427569491512227, 10.280274048646465, 13.456150708722504, 20.524097982341527
2215, 443.64552910582114, 0.06198544422563742, 0.3976214297641934, 8.425964170464056, 10.278463323817693, 13.453842010892195, 20.518902406303358
2216, 443.84536907381477, 0.06196687254917896, 0.3975312342318773, 8.424359902492778, 10.276653760972684, 13.45153482205963, 20.513710295871647
2217, 444.04520904180833, 0.061948315349723414, 0.3974411000546606, 8.422756686417834, 10.274845358825266, 13.44922914051181, 20.508521647301553
2218, 444.24504900980196, 0.06192977260930201, 0.3973510271630133, 8.42115452106052, 10.273038116091286, 13.446924964538493, 20.50333645685383
2219, 444.44488897779553, 0.06191124430997656, 0.3972610154875161, 8.419553405244017, 10.271232031488609, 13.444622292432218, 20.498154720794812
2220, 444.64472894578915, 0.06189273043383926, 0.39717106495885934, 8.417953337793353, 10.269427103737117, 13.442321122488266, 20.492976435396415
2221, 444.8445689137827, 0.0618742309630127, 0.3970811755078434, 8.416354317535431, 10.267623331558694, 13.440021453004677, 20.487801596936105
2222, 445.04440888177635, 0.06185574587964978, 0.3969913470653782, 8.414756343299, 10.265820713677236, 13.437723282282235, 20.48263020169691
2223, 445.2442488497699, 0.06183727516593362, 0.3969015795624831, 8.413159413914675, 10.264019248818634, 13.435426608624462, 20.477462245967388
2224, 445.44408881776354, 0.061818818804077545, 0.39681187293028636, 8.411563528214904, 10.262218935710782, 13.43313143033762, 20.47229772604164
2225, 445.6439287857571, 0.06180037677632499, 0.3967222271000253, 8.409968685033993, 10.260419773083562, 13.43083774573069, 20.467136638219277
2226, 445.84376875375074, 0.061781949064949424, 0.3966326420030461, 8.408374883208083, 10.258621759668845, 13.428545553115379, 20.461978978805416
2227, 446.0436087217443, 0.061763535652254356, 0.3965431175708032, 8.406782121575155, 10.256824894200488, 13.426254850806119, 20.45682474411069
2228, 446.24344868973793, 0.06174513652057311, 0.3964536537348593, 8.405190398975027, 10.255029175414327, 13.423965637120045, 20.451673930451204
2229, 446.4432886577315, 0.061726751652268964, 0.39636425042688533, 8.40359971424934, 10.253234602048181, 13.421677910377, 20.44652653414855
2230, 446.6431286257251, 0.06170838102973496, 0.3962749075786598, 8.40201006624157, 10.251441172841831, 13.419391668899525, 20.44138255152978
2231, 446.84296859371875, 0.06169002463539382, 0.3961856251220689, 8.400421453797009, 10.249648886537036, 13.417106911012855, 20.436241978927406
2232, 447.0428085617123, 0.06167168245169803, 0.3960964029891064, 8.398833875762772, 10.247857741877512, 13.414823635044923, 20.431104812679397
2233, 447.24264852970595, 0.061653354461129586, 0.39600724111187297, 8.397247330987788, 10.246067737608945, 13.412541839326336, 20.425971049129142
2234, 447.4424884976995, 0.06163504064620009, 0.3959181394225763, 8.395661818322802, 10.244278872478969, 13.410261522190378, 20.420840684625468
2235, 447.64232846569314, 0.06161674098945053, 0.3958290978535307, 8.394077336620358, 10.242491145237173, 13.407982681973007, 20.415713715522607
2236, 447.8421684336867, 0.06159845547345141, 0.3957401163371575, 8.392493884734813, 10.240704554635098, 13.405705317012856, 20.410590138180215
2237, 448.04200840168033, 0.061580184080802534, 0.39565119480598365, 8.39091146152232, 10.238919099426228, 13.403429425651204, 20.405469948963322
2238, 448.2418483696739, 0.06156192679413299, 0.39556233319264256, 8.389330065840833, 10.237134778365988, 13.401155006231994, 20.400353144242356
2239, 448.44168833766753, 0.06154368359610108, 0.39547353142987346, 8.387749696550094, 10.235351590211739, 13.398882057101819, 20.39523972039312
2240, 448.6415283056611, 0.06152545446939432, 0.3953847894505213, 8.386170352511641, 10.233569533722775, 13.396610576609913, 20.39012967379678
2241, 448.8413682736547, 0.06150723939672925, 0.3952961071875362, 8.384592032588792, 10.23178860766032, 13.394340563108154, 20.385023000839855
2242, 449.0412082416483, 0.061489038360851525, 0.3952074845739737, 8.383014735646652, 10.230008810787526, 13.39207201495105, 20.379919697914204
2243, 449.2410482096419, 0.061470851344535726, 0.39511892154299455, 8.381438460552102, 10.228230141869462, 13.389804930495735, 20.374819761417033
2244, 449.4408881776355, 0.061452678330585354, 0.3950304180278641, 8.379863206173804, 10.22645259967312, 13.387539308101971, 20.369723187750868
2245, 449.6407281456291, 0.06143451930183279, 0.3949419739619521, 8.378288971382183, 10.224676182967398, 13.38527514613213, 20.364629973323538
2246, 449.8405681136227, 0.061416374241139174, 0.394853589278733, 8.37671575504944, 10.222900890523109, 13.383012442951204, 20.359540114548192
2247, 450.0404080816163, 0.0613982431313944, 0.39476526391178535, 8.375143556049535, 10.221126721112975, 13.380751196926784, 20.354453607843265
2248, 450.2402480496099, 0.06138012595551702, 0.39467699779479154, 8.373572373258192, 10.219353673511614, 13.378491406429067, 20.349370449632485
2249, 450.4400880176035, 0.06136202269645418, 0.394588790861538, 8.372002205552892, 10.217581746495544, 13.376233069830837, 20.344290636344837
2250, 450.6399279855971, 0.06134393333718162, 0.39450064304591426, 8.370433051812869, 10.21581093884318, 13.373976185507482, 20.33921416441459
2251, 450.8397679535907, 0.061325857860703534, 0.3944125542819136, 8.368864910919106, 10.214041249334828, 13.371720751836966, 20.33414103028126
2252, 451.0396079215843, 0.06130779625005252, 0.39432452450363226, 8.367297781754338, 10.212272676752677, 13.369466767199834, 20.329071230389598
2253, 451.2394478895779, 0.061289748488289594, 0.39423655364526927, 8.36573166320304, 10.210505219880805, 13.367214229979199, 20.32400476118961
2254, 451.4392878575715, 0.06127171455850404, 0.3941486416411267, 8.364166554151423, 10.20873887750516, 13.364963138560753, 20.31894161913651
2255, 451.6391278255651, 0.061253694443813414, 0.3940607884256088, 8.362602453487442, 10.20697364841358, 13.36271349133275, 20.313881800690737
2256, 451.8389677935587, 0.06123568812736345, 0.39397299393322244, 8.361039360100778, 10.205209531395761, 13.360465286685994, 20.308825302317928
2257, 452.0388077615523, 0.06121769559232799, 0.39388525809857633, 8.359477272882847, 10.203446525243274, 13.358218523013852, 20.303772120488922
2258, 452.2386477295459, 0.06119971682190896, 0.3937975808563811, 8.357916190726785, 10.201684628749558, 13.355973198712231, 20.298722251679738
2259, 452.4384876975395, 0.0611817517993363, 0.3937099621414495, 8.356356112527452, 10.199923840709902, 13.353729312179583, 20.293675692371586
2260, 452.6383276655331, 0.0611638005078679, 0.39362240188869496, 8.35479703718143, 10.198164159921461, 13.351486861816902, 20.28863243905082
2261, 452.83816763352667, 0.06114586293078954, 0.3935349000331329, 8.353238963587017, 10.196405585183243, 13.349245846027708, 20.283592488208967
2262, 453.0380076015203, 0.06112793905141479, 0.39344745650987933, 8.351681890644215, 10.194648115296099, 13.347006263218047, 20.278555836342694
2263, 453.23784756951386, 0.061110028853085065, 0.3933600712541518, 8.350125817254742, 10.192891749062735, 13.344768111796496, 20.273522479953808
2264, 453.4376875375075, 0.06109213231916943, 0.3932727442012678, 8.34857074232202, 10.19113648528769, 13.342531390174136, 20.26849241554925
2265, 453.63752750550105, 0.06107424943306464, 0.3931854752866457, 8.34701666475117, 10.189382322777348, 13.34029609676457, 20.26346563964107
2266, 453.8373674734947, 0.06105638017819502, 0.3930982644458041, 8.345463583449012, 10.187629260339923, 13.338062229983896, 20.258442148746425
2267, 454.03720744148825, 0.06103852453801248, 0.39301111161436153, 8.343911497324065, 10.18587729678547, 13.335829788250727, 20.253421939387582
2268, 454.2370474094819, 0.06102068249599637, 0.39292401672803673, 8.342360405286533, 10.184126430925858, 13.333598769986157, 20.248405008091886
2269, 454.4368873774755, 0.061002854035653475, 0.39283697972264775, 8.34081030624831, 10.182376661574791, 13.331369173613785, 20.243391351391775
2270, 454.63672734546907, 0.06098503914051794, 0.39275000053411235, 8.33926119912298, 10.180627987547787, 13.329140997559685, 20.23838096582475
2271, 454.8365673134627, 0.06096723779415124, 0.3926630790984474, 8.337713082825799, 10.178880407662183, 13.326914240252416, 20.233373847933372
2272, 455.03640728145626, 0.06094944998014207, 0.3925762153517691, 8.33616595627371, 10.17713392073713, 13.324688900123016, 20.228369994265254
2273, 455.2362472494499, 0.06093167568210632, 0.3924894092302921, 8.334619818385322, 10.175388525593586, 13.322464975604984, 20.223369401373052
2274, 455.43608721744346, 0.06091391488368707, 0.39240266067033025, 8.333074668080924, 10.173644221054317, 13.320242465134289, 20.218372065814464
2275, 455.6359271854371, 0.0608961675685544, 0.39231596960829573, 8.331530504282469, 10.171901005943893, 13.318021367149365, 20.2133779841522
2276, 455.83576715343065, 0.06087843372040545, 0.3922293359806988, 8.329987325913569, 10.170158879088676, 13.315801680091099, 20.20838715295399
2277, 456.0356071214243, 0.060860713322964353, 0.3921427597241481, 8.328445131899509, 10.168417839316831, 13.313583402402825, 20.203399568792555
2278, 456.23544708941785, 0.060843006359982105, 0.3920562407753499, 8.32690392116722, 10.166677885458311, 13.311366532530327, 20.198415228245636
2279, 456.4352870574115, 0.060825312815236565, 0.3919697790711086, 8.325363692645295, 10.164939016344858, 13.309151068921823, 20.193434127895948
2280, 456.63512702540504, 0.060807632672532426, 0.3918833745483256, 8.323824445263977, 10.163201230809998, 13.306937010027973, 20.188456264331176
2281, 456.83496699339867, 0.06078996591570105, 0.39179702714400005, 8.322286177955153, 10.161464527689033, 13.304724354301861, 20.183481634143984
2282, 457.03480696139223, 0.06077231252860056, 0.39171073679522794, 8.320748889652362, 10.159728905819055, 13.302513100199004, 20.17851023393199
2283, 457.23464692938586, 0.06075467249511567, 0.3916245034392025, 8.319212579290781, 10.157994364038919, 13.300303246177334, 20.17354206029776
2284, 457.43448689737943, 0.06073704579915766, 0.3915383270132135, 8.317677245807218, 10.156260901189253, 13.298094790697201, 20.168577109848794
2285, 457.63432686537305, 0.060719432424664335, 0.39145220745464715, 8.316142888140131, 10.154528516112455, 13.29588773222137, 20.163615379197545
